Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 19:10:17

Sample Number,Time (s),1 (VOLT),2 (VOLT),
163,-0.000208528,0.04087895154953,1.83468610048294,
164,-0.000208272,-0.0260666608810425,1.76774048805237,
165,-0.000208016,-0.0260666608810425,1.76774048805237,
166,-0.00020776,-0.0260666608810425,1.7007948756218,
167,-0.000207504,-0.0260666608810425,1.76774048805237,
168,-0.000207248,-0.0260666608810425,1.83468610048294,
169,-0.000206992,-0.0260666608810425,1.7007948756218,
170,-0.000206736,-0.0260666608810425,1.83468610048294,
171,-0.00020648,-0.093012273311615,1.83468610048294,
172,-0.000206224,-0.0260666608810425,1.63384926319122,
173,-0.000205968,-0.0260666608810425,1.63384926319122,
174,-0.000205712,-0.0260666608810425,1.7007948756218,
175,-0.000205456,-0.0260666608810425,1.43301242589951,
176,-0.0002052,-0.0260666608810425,1.96857732534409,
177,-0.000204944,-0.0260666608810425,1.7007948756218,
178,-0.000204688,-0.0260666608810425,1.56690365076065,
179,-0.000204432,-0.0260666608810425,1.76774048805237,
180,-0.000204176,-0.0260666608810425,1.49995803833008,
181,-0.00020392,-0.0260666608810425,1.7007948756218,
182,-0.000203664,-0.093012273311615,1.63384926319122,
183,-0.000203408,-0.0260666608810425,1.63384926319122,
184,-0.000203152,-0.0260666608810425,2.10246855020523,
185,-0.000202896,-0.0260666608810425,1.49995803833008,
186,-0.00020264,-0.0260666608810425,1.7007948756218,
187,-0.000202384,-0.0260666608810425,1.7007948756218,
188,-0.000202128,-0.0260666608810425,1.56690365076065,
189,-0.000201872,-0.0260666608810425,1.63384926319122,
190,-0.000201616,-0.0260666608810425,1.63384926319122,
191,-0.00020136,0.04087895154953,1.56690365076065,
192,-0.000201104,-0.0260666608810425,1.49995803833008,
193,-0.000200848,-0.0260666608810425,1.56690365076065,
194,-0.000200592,0.04087895154953,1.63384926319122,
195,-0.000200336,-0.0260666608810425,1.49995803833008,
196,-0.00020008,-0.0260666608810425,1.7007948756218,
197,-0.000199824,3.25426834821701,1.36606681346893,
198,-0.000199568,3.18732273578644,-1.37870329618454,
199,-0.000199312,3.25426834821701,-1.91426819562912,
200,-0.000199056,3.32121396064758,-1.91426819562912,
201,-0.0001988,3.25426834821701,-1.37870329618454,
202,-0.000198544,3.25426834821701,-1.84732258319855,
203,-0.000198288,3.25426834821701,-1.91426819562912,
204,-0.000198032,3.25426834821701,-1.78037697076797,
205,-0.000197776,3.25426834821701,-2.18205064535141,
206,-0.00019752,3.25426834821701,-1.78037697076797,
207,-0.000197264,3.25426834821701,-1.84732258319855,
208,-0.000197008,3.25426834821701,-1.84732258319855,
209,-0.000196752,3.32121396064758,-1.91426819562912,
210,-0.000196496,3.25426834821701,-2.11510503292084,
211,-0.00019624,3.18732273578644,-1.78037697076797,
212,-0.000195984,3.25426834821701,-1.84732258319855,
213,-0.000195728,3.25426834821701,-1.78037697076797,
214,-0.000195472,3.25426834821701,-1.64648574590683,
215,-0.000195216,3.32121396064758,-1.84732258319855,
216,-0.00019496,3.25426834821701,-1.91426819562912,
217,-0.000194704,3.25426834821701,-1.98121380805969,
218,-0.000194448,3.25426834821701,-2.04815942049026,
219,-0.000194192,3.25426834821701,-1.64648574590683,
220,-0.000193936,3.32121396064758,-1.84732258319855,
221,-0.00019368,3.18732273578644,-1.84732258319855,
222,-0.000193424,3.25426834821701,-2.04815942049026,
223,-0.000193168,3.25426834821701,-1.78037697076797,
224,-0.000192912,3.25426834821701,-1.84732258319855,
225,-0.000192656,3.25426834821701,-1.84732258319855,
226,-0.0001924,3.18732273578644,-1.7134313583374,
227,-0.000192144,3.25426834821701,-1.64648574590683,
228,-0.000191888,3.25426834821701,-1.44564890861511,
229,-0.000191632,3.18732273578644,-1.57954013347626,
230,-0.000191376,3.25426834821701,-1.7134313583374,
231,-0.00019112,3.18732273578644,-1.37870329618454,
232,-0.000190864,3.25426834821701,-1.78037697076797,
233,-0.000190608,3.18732273578644,-1.78037697076797,
234,-0.000190352,3.18732273578644,-1.7134313583374,
235,-0.000190096,3.25426834821701,-2.04815942049026,
236,-0.00018984,3.25426834821701,-0.910084009170532,
237,-0.000189584,3.18732273578644,-1.64648574590683,
238,-0.000189328,3.25426834821701,-1.7134313583374,
239,-0.000189072,3.18732273578644,-1.51259452104568,
240,-0.000188816,3.25426834821701,-1.84732258319855,
241,-0.00018856,3.18732273578644,-1.7134313583374,
242,-0.000188304,3.25426834821701,-1.78037697076797,
243,-0.000188048,3.18732273578644,-1.78037697076797,
244,-0.000187792,3.25426834821701,-1.11092084646225,
245,-0.000187536,3.25426834821701,-1.7134313583374,
246,-0.00018728,3.25426834821701,-1.78037697076797,
247,-0.000187024,3.25426834821701,-1.78037697076797,
248,-0.000186768,3.25426834821701,-1.84732258319855,
249,-0.000186512,3.25426834821701,-1.78037697076797,
250,-0.000186256,3.18732273578644,-1.78037697076797,
251,-0.000186,3.18732273578644,-1.84732258319855,
252,-0.000185744,3.25426834821701,-1.91426819562912,
253,-0.000185488,3.18732273578644,-1.7134313583374,
254,-0.000185232,3.25426834821701,-1.7134313583374,
255,-0.000184976,3.18732273578644,-1.84732258319855,
256,-0.00018472,3.25426834821701,-1.64648574590683,
257,-0.000184464,3.32121396064758,-1.91426819562912,
258,-0.000184208,3.25426834821701,-1.84732258319855,
259,-0.000183952,3.25426834821701,-1.91426819562912,
260,-0.000183696,3.25426834821701,-1.98121380805969,
261,-0.00018344,3.25426834821701,-1.64648574590683,
262,-0.000183184,3.25426834821701,-1.98121380805969,
263,-0.000182928,3.25426834821701,-1.98121380805969,
264,-0.000182672,3.18732273578644,-1.84732258319855,
265,-0.000182416,3.25426834821701,-2.31594187021255,
266,-0.00018216,3.18732273578644,-1.78037697076797,
267,-0.000181904,3.25426834821701,-1.84732258319855,
268,-0.000181648,3.18732273578644,-1.84732258319855,
269,-0.000181392,3.18732273578644,-1.84732258319855,
270,-0.000181136,3.25426834821701,-2.18205064535141,
271,-0.00018088,3.25426834821701,-1.64648574590683,
272,-0.000180624,3.25426834821701,-1.84732258319855,
273,-0.000180368,3.25426834821701,-1.78037697076797,
274,-0.000180112,3.25426834821701,-1.64648574590683,
275,-0.000179856,3.25426834821701,-1.84732258319855,
276,-0.0001796,3.18732273578644,-1.78037697076797,
277,-0.000179344,3.18732273578644,-1.84732258319855,
278,-0.000179088,3.18732273578644,-2.11510503292084,
279,-0.000178832,3.25426834821701,-1.44564890861511,
280,-0.000178576,3.18732273578644,-1.84732258319855,
281,-0.00017832,3.18732273578644,-1.84732258319855,
282,-0.000178064,3.25426834821701,-1.91426819562912,
283,-0.000177808,3.18732273578644,-1.78037697076797,
284,-0.000177552,3.18732273578644,-1.78037697076797,
285,-0.000177296,3.25426834821701,-1.78037697076797,
286,-0.00017704,3.18732273578644,-1.84732258319855,
287,-0.000176784,3.18732273578644,-1.7134313583374,
288,-0.000176528,3.18732273578644,-1.57954013347626,
289,-0.000176272,3.18732273578644,-1.7134313583374,
290,-0.000176016,3.18732273578644,-1.78037697076797,
291,-0.00017576,3.18732273578644,-1.37870329618454,
292,-0.000175504,3.25426834821701,-1.7134313583374,
293,-0.000175248,3.18732273578644,-1.7134313583374,
294,-0.000174992,3.18732273578644,-1.57954013347626,
295,-0.000174736,0.04087895154953,0.294937014579773,
296,-0.00017448,-0.0260666608810425,0.897447526454926,
297,-0.000174224,0.04087895154953,1.49995803833008,
298,-0.000173968,-0.0260666608810425,1.7007948756218,
299,-0.000173712,-0.0260666608810425,1.49995803833008,
300,-0.000173456,-0.0260666608810425,1.83468610048294,
301,-0.0001732,0.04087895154953,1.63384926319122,
302,-0.000172944,-0.0260666608810425,1.49995803833008,
303,-0.000172688,-0.0260666608810425,1.56690365076065,
304,-0.000172432,0.04087895154953,0.897447526454926,
305,-0.000172176,-0.093012273311615,1.63384926319122,
306,-0.00017192,-0.093012273311615,1.63384926319122,
307,-0.000171664,-0.0260666608810425,1.56690365076065,
308,-0.000171408,-0.093012273311615,1.83468610048294,
309,-0.000171152,0.04087895154953,1.63384926319122,
310,-0.000170896,-0.093012273311615,1.7007948756218,
311,-0.00017064,-0.0260666608810425,1.7007948756218,
312,-0.000170384,0.04087895154953,1.7007948756218,
313,-0.000170128,-0.0260666608810425,1.56690365076065,
314,-0.000169872,-0.0260666608810425,1.49995803833008,
315,-0.000169616,-0.093012273311615,1.63384926319122,
316,-0.00016936,-0.093012273311615,1.49995803833008,
317,-0.000169104,0.04087895154953,1.63384926319122,
318,-0.000168848,-0.0260666608810425,1.63384926319122,
319,-0.000168592,-0.093012273311615,1.63384926319122,
320,-0.000168336,-0.0260666608810425,1.7007948756218,
321,-0.00016808,-0.0260666608810425,1.29912120103836,
322,-0.000167824,0.04087895154953,1.7007948756218,
323,-0.000167568,-0.0260666608810425,1.83468610048294,
324,-0.000167312,-0.0260666608810425,1.76774048805237,
325,-0.000167056,-0.0260666608810425,2.1694141626358,
326,-0.0001668,-0.093012273311615,1.7007948756218,
327,-0.000166544,-0.0260666608810425,1.76774048805237,
328,-0.000166288,-0.0260666608810425,1.90163171291351,
329,-0.000166032,-0.0260666608810425,1.90163171291351,
330,-0.000165776,-0.0260666608810425,2.10246855020523,
331,-0.00016552,-0.0260666608810425,1.7007948756218,
332,-0.000165264,-0.0260666608810425,1.7007948756218,
333,-0.000165008,-0.093012273311615,1.76774048805237,
334,-0.000164752,-0.0260666608810425,1.43301242589951,
335,-0.000164496,-0.093012273311615,1.76774048805237,
336,-0.00016424,-0.093012273311615,1.76774048805237,
337,-0.000163984,-0.0260666608810425,1.7007948756218,
338,-0.000163728,-0.0260666608810425,1.96857732534409,
339,-0.000163472,-0.0260666608810425,1.23217558860779,
340,-0.000163216,-0.0260666608810425,1.7007948756218,
341,-0.00016296,-0.0260666608810425,1.7007948756218,
342,-0.000162704,-0.0260666608810425,1.76774048805237,
343,-0.000162448,-0.0260666608810425,1.63384926319122,
344,-0.000162192,-0.0260666608810425,1.63384926319122,
345,-0.000161936,-0.0260666608810425,1.7007948756218,
346,-0.00016168,-0.093012273311615,1.7007948756218,
347,-0.000161424,-0.093012273311615,1.09828436374664,
348,-0.000161168,-0.0260666608810425,1.36606681346893,
349,-0.000160912,-0.0260666608810425,1.49995803833008,
350,-0.000160656,-0.0260666608810425,1.56690365076065,
351,-0.0001604,-0.0260666608810425,1.43301242589951,
352,-0.000160144,-0.0260666608810425,1.63384926319122,
353,-0.000159888,-0.0260666608810425,1.7007948756218,
354,-0.000159632,-0.0260666608810425,1.63384926319122,
355,-0.000159376,-0.0260666608810425,1.76774048805237,
356,-0.00015912,-0.0260666608810425,0.964393138885498,
357,-0.000158864,-0.093012273311615,1.49995803833008,
358,-0.000158608,-0.0260666608810425,1.49995803833008,
359,-0.000158352,-0.093012273311615,1.29912120103836,
360,-0.000158096,-0.0260666608810425,1.7007948756218,
361,-0.00015784,-0.0260666608810425,1.49995803833008,
362,-0.000157584,-0.0260666608810425,1.56690365076065,
363,-0.000157328,-0.0260666608810425,1.56690365076065,
364,-0.000157072,-0.0260666608810425,0.830501914024353,
365,-0.000156816,-0.0260666608810425,1.7007948756218,
366,-0.00015656,-0.0260666608810425,1.56690365076065,
367,-0.000156304,-0.093012273311615,1.56690365076065,
368,-0.000156048,-0.0260666608810425,1.90163171291351,
369,-0.000155792,-0.0260666608810425,1.56690365076065,
370,-0.000155536,-0.0260666608810425,1.56690365076065,
371,-0.00015528,-0.0260666608810425,1.63384926319122,
372,-0.000155024,-0.0260666608810425,1.7007948756218,
373,-0.000154768,-0.0260666608810425,1.76774048805237,
374,-0.000154512,-0.0260666608810425,1.49995803833008,
375,-0.000154256,-0.0260666608810425,1.56690365076065,
376,-0.000154,-0.0260666608810425,1.49995803833008,
377,-0.000153744,-0.0260666608810425,1.63384926319122,
378,-0.000153488,-0.0260666608810425,1.7007948756218,
379,-0.000153232,-0.093012273311615,1.56690365076065,
380,-0.000152976,-0.0260666608810425,1.63384926319122,
381,-0.00015272,-0.0260666608810425,1.43301242589951,
382,-0.000152464,-0.0260666608810425,1.49995803833008,
383,-0.000152208,-0.0260666608810425,1.7007948756218,
384,-0.000151952,-0.093012273311615,1.56690365076065,
385,-0.000151696,-0.0260666608810425,1.96857732534409,
386,-0.00015144,-0.093012273311615,1.56690365076065,
387,-0.000151184,-0.0260666608810425,1.63384926319122,
388,-0.000150928,-0.0260666608810425,1.7007948756218,
389,-0.000150672,-0.0260666608810425,1.7007948756218,
390,-0.000150416,-0.0260666608810425,1.83468610048294,
391,-0.00015016,-0.0260666608810425,1.63384926319122,
392,-0.000149904,-0.0260666608810425,1.76774048805237,
393,-0.000149648,-0.0260666608810425,1.56690365076065,
394,-0.000149392,-0.0260666608810425,1.49995803833008,
395,-0.000149136,-0.0260666608810425,1.83468610048294,
396,-0.00014888,-0.0260666608810425,1.76774048805237,
397,-0.000148624,-0.0260666608810425,1.7007948756218,
398,-0.000148368,-0.0260666608810425,1.90163171291351,
399,-0.000148112,-0.0260666608810425,1.16522997617722,
400,-0.000147856,-0.0260666608810425,1.7007948756218,
401,-0.0001476,-0.0260666608810425,1.7007948756218,
402,-0.000147344,-0.0260666608810425,1.63384926319122,
403,-0.000147088,-0.0260666608810425,1.63384926319122,
404,-0.000146832,-0.0260666608810425,1.7007948756218,
405,-0.000146576,-0.0260666608810425,1.63384926319122,
406,-0.00014632,-0.0260666608810425,1.7007948756218,
407,-0.000146064,-0.0260666608810425,1.16522997617722,
408,-0.000145808,-0.0260666608810425,1.56690365076065,
409,-0.000145552,-0.0260666608810425,1.7007948756218,
410,-0.000145296,-0.093012273311615,1.76774048805237,
411,-0.00014504,-0.093012273311615,1.49995803833008,
412,-0.000144784,-0.0260666608810425,1.7007948756218,
413,-0.000144528,-0.0260666608810425,1.7007948756218,
414,-0.000144272,-0.0260666608810425,1.63384926319122,
415,-0.000144016,0.04087895154953,1.83468610048294,
416,-0.00014376,-0.0260666608810425,1.36606681346893,
417,-0.000143504,-0.0260666608810425,1.56690365076065,
418,-0.000143248,-0.0260666608810425,1.7007948756218,
419,-0.000142992,-0.0260666608810425,1.49995803833008,
420,-0.000142736,-0.0260666608810425,1.7007948756218,
421,-0.00014248,-0.0260666608810425,1.56690365076065,
422,-0.000142224,-0.0260666608810425,1.49995803833008,
423,-0.000141968,-0.0260666608810425,1.49995803833008,
424,-0.000141712,-0.0260666608810425,0.897447526454926,
425,-0.000141456,-0.0260666608810425,1.49995803833008,
426,-0.0001412,-0.093012273311615,1.49995803833008,
427,-0.000140944,-0.0260666608810425,1.43301242589951,
428,-0.000140688,-0.0260666608810425,1.90163171291351,
429,-0.000140432,-0.0260666608810425,1.56690365076065,
430,-0.000140176,-0.0260666608810425,1.56690365076065,
431,-0.00013992,-0.0260666608810425,1.7007948756218,
432,-0.000139664,-0.0260666608810425,1.76774048805237,
433,-0.000139408,-0.0260666608810425,1.90163171291351,
434,-0.000139152,-0.0260666608810425,1.7007948756218,
435,-0.000138896,-0.0260666608810425,1.56690365076065,
436,-0.00013864,-0.093012273311615,1.49995803833008,
437,-0.000138384,-0.093012273311615,1.43301242589951,
438,-0.000138128,-0.0260666608810425,1.56690365076065,
439,-0.000137872,-0.0260666608810425,1.83468610048294,
440,-0.000137616,-0.093012273311615,1.7007948756218,
441,-0.00013736,-0.0260666608810425,1.7007948756218,
442,-0.000137104,-0.0260666608810425,1.56690365076065,
443,-0.000136848,-0.0260666608810425,1.76774048805237,
444,-0.000136592,-0.0260666608810425,1.7007948756218,
445,-0.000136336,-0.0260666608810425,1.83468610048294,
446,-0.00013608,-0.0260666608810425,1.56690365076065,
447,-0.000135824,-0.093012273311615,1.7007948756218,
448,-0.000135568,-0.0260666608810425,1.7007948756218,
449,-0.000135312,-0.093012273311615,1.7007948756218,
450,-0.000135056,-0.0260666608810425,1.56690365076065,
451,-0.0001348,-0.093012273311615,1.49995803833008,
452,-0.000134544,-0.0260666608810425,1.63384926319122,
453,-0.000134288,-0.0260666608810425,1.83468610048294,
454,-0.000134032,-0.0260666608810425,1.43301242589951,
455,-0.000133776,-0.0260666608810425,1.90163171291351,
456,-0.00013352,-0.0260666608810425,1.83468610048294,
457,-0.000133264,-0.0260666608810425,1.83468610048294,
458,-0.000133008,-0.0260666608810425,1.90163171291351,
459,-0.000132752,-0.0260666608810425,0.964393138885498,
460,-0.000132496,-0.0260666608810425,1.56690365076065,
461,-0.00013224,-0.0260666608810425,1.7007948756218,
462,-0.000131984,0.04087895154953,1.49995803833008,
463,-0.000131728,0.04087895154953,1.76774048805237,
464,-0.000131472,-0.093012273311615,1.7007948756218,
465,-0.000131216,-0.0260666608810425,1.56690365076065,
466,-0.00013096,-0.0260666608810425,1.7007948756218,
467,-0.000130704,-0.093012273311615,0.964393138885498,
468,-0.000130448,-0.0260666608810425,1.56690365076065,
469,-0.000130192,-0.0260666608810425,1.7007948756218,
470,-0.000129936,-0.0260666608810425,1.7007948756218,
471,-0.00012968,-0.0260666608810425,1.7007948756218,
472,-0.000129424,-0.0260666608810425,1.7007948756218,
473,-0.000129168,-0.0260666608810425,1.7007948756218,
474,-0.000128912,-0.093012273311615,1.7007948756218,
475,-0.000128656,-0.0260666608810425,1.7007948756218,
476,-0.0001284,-0.0260666608810425,1.49995803833008,
477,-0.000128144,0.04087895154953,1.7007948756218,
478,-0.000127888,-0.0260666608810425,1.63384926319122,
479,-0.000127632,0.04087895154953,1.49995803833008,
480,-0.000127376,-0.0260666608810425,1.7007948756218,
481,-0.00012712,-0.093012273311615,1.7007948756218,
482,-0.000126864,-0.0260666608810425,1.63384926319122,
483,-0.000126608,-0.0260666608810425,1.63384926319122,
484,-0.000126352,-0.0260666608810425,1.16522997617722,
485,-0.000126096,-0.0260666608810425,1.7007948756218,
486,-0.00012584,-0.0260666608810425,1.63384926319122,
487,-0.000125584,-0.0260666608810425,1.49995803833008,
488,-0.000125328,-0.0260666608810425,1.83468610048294,
489,-0.000125072,-0.0260666608810425,1.36606681346893,
490,-0.000124816,-0.0260666608810425,0.629665076732636,
491,-0.00012456,-0.0260666608810425,-1.37870329618454,
492,-0.000124304,-0.0260666608810425,-1.64648574590683,
493,-0.000124048,0.04087895154953,-2.04815942049026,
494,-0.000123792,-0.093012273311615,-1.64648574590683,
495,-0.000123536,-0.0260666608810425,-1.78037697076797,
496,-0.00012328,-0.0260666608810425,-1.64648574590683,
497,-0.000123024,-0.093012273311615,-1.57954013347626,
498,-0.000122768,-0.0260666608810425,-1.78037697076797,
499,-0.000122512,-0.0260666608810425,-1.84732258319855,
500,-0.000122256,-0.0260666608810425,-1.78037697076797,
501,-0.000122,-0.0260666608810425,-1.91426819562912,
502,-0.000121744,-0.0260666608810425,-1.44564890861511,
503,-0.000121488,0.04087895154953,-1.84732258319855,
504,-0.000121232,-0.0260666608810425,-1.78037697076797,
505,-0.000120976,-0.0260666608810425,-1.98121380805969,
506,-0.00012072,-0.0260666608810425,-1.84732258319855,
507,-0.000120464,-0.0260666608810425,-1.64648574590683,
508,-0.000120208,-0.0260666608810425,-1.78037697076797,
509,-0.000119952,-0.0260666608810425,-1.84732258319855,
510,-0.000119696,0.04087895154953,-1.7134313583374,
511,-0.00011944,-0.0260666608810425,-1.64648574590683,
512,-0.000119184,-0.0260666608810425,-1.84732258319855,
513,-0.000118928,-0.0260666608810425,-1.84732258319855,
514,-0.000118672,-0.093012273311615,-1.64648574590683,
515,-0.000118416,-0.0260666608810425,-1.91426819562912,
516,-0.00011816,-0.0260666608810425,-1.84732258319855,
517,-0.000117904,-0.093012273311615,-1.78037697076797,
518,-0.000117648,-0.0260666608810425,-2.11510503292084,
519,-0.000117392,-0.0260666608810425,-1.44564890861511,
520,-0.000117136,-0.0260666608810425,-2.11510503292084,
521,-0.00011688,-0.0260666608810425,-2.11510503292084,
522,-0.000116624,-0.0260666608810425,-1.91426819562912,
523,-0.000116368,0.04087895154953,-2.04815942049026,
524,-0.000116112,-0.0260666608810425,-1.91426819562912,
525,-0.000115856,-0.0260666608810425,-1.91426819562912,
526,-0.0001156,-0.093012273311615,-1.84732258319855,
527,-0.000115344,-0.0260666608810425,-1.17786645889282,
528,-0.000115088,-0.0260666608810425,-1.78037697076797,
529,-0.000114832,-0.093012273311615,-1.78037697076797,
530,-0.000114576,-0.093012273311615,-1.91426819562912,
531,-0.00011432,-0.093012273311615,-2.04815942049026,
532,-0.000114064,-0.0260666608810425,-1.84732258319855,
533,-0.000113808,-0.0260666608810425,-1.84732258319855,
534,-0.000113552,-0.0260666608810425,-1.91426819562912,
535,-0.000113296,-0.0260666608810425,-1.91426819562912,
536,-0.00011304,-0.0260666608810425,-1.98121380805969,
537,-0.000112784,-0.0260666608810425,-1.64648574590683,
538,-0.000112528,-0.0260666608810425,-1.78037697076797,
539,-0.000112272,-0.093012273311615,-1.57954013347626,
540,-0.000112016,-0.0260666608810425,-1.78037697076797,
541,-0.00011176,-0.0260666608810425,-1.84732258319855,
542,-0.000111504,0.04087895154953,-1.78037697076797,
543,-0.000111248,-0.0260666608810425,-1.91426819562912,
544,-0.000110992,-0.093012273311615,-1.57954013347626,
545,-0.000110736,-0.093012273311615,-1.84732258319855,
546,-0.00011048,-0.0260666608810425,-1.91426819562912,
547,-0.000110224,-0.0260666608810425,-1.64648574590683,
548,-0.000109968,-0.0260666608810425,-2.11510503292084,
549,-0.000109712,-0.0260666608810425,-1.7134313583374,
550,-0.000109456,-0.0260666608810425,-1.84732258319855,
551,-0.0001092,-0.0260666608810425,-1.98121380805969,
552,-0.000108944,-0.0260666608810425,-1.84732258319855,
553,-0.000108688,-0.0260666608810425,-1.98121380805969,
554,-0.000108432,-0.0260666608810425,-1.64648574590683,
555,-0.000108176,-0.0260666608810425,-1.57954013347626,
556,-0.00010792,-0.0260666608810425,-1.64648574590683,
557,-0.000107664,-0.0260666608810425,-1.44564890861511,
558,-0.000107408,-0.0260666608810425,-1.78037697076797,
559,-0.000107152,-0.0260666608810425,-1.78037697076797,
560,-0.000106896,-0.0260666608810425,-1.78037697076797,
561,-0.00010664,-0.0260666608810425,-2.04815942049026,
562,-0.000106384,-0.0260666608810425,-1.31175768375397,
563,-0.000106128,0.04087895154953,-1.84732258319855,
564,-0.000105872,-0.0260666608810425,-1.84732258319855,
565,-0.000105616,-0.0260666608810425,-1.78037697076797,
566,-0.00010536,-0.0260666608810425,-1.84732258319855,
567,-0.000105104,-0.0260666608810425,-1.84732258319855,
568,-0.000104848,-0.093012273311615,-1.78037697076797,
569,-0.000104592,-0.093012273311615,-1.64648574590683,
570,-0.000104336,-0.0260666608810425,-1.31175768375397,
571,-0.00010408,-0.0260666608810425,-1.51259452104568,
572,-0.000103824,-0.0260666608810425,-1.64648574590683,
573,-0.000103568,-0.0260666608810425,-1.78037697076797,
574,-0.000103312,-0.0260666608810425,-1.64648574590683,
575,-0.000103056,-0.0260666608810425,-1.84732258319855,
576,-0.0001028,-0.0260666608810425,-1.84732258319855,
577,-0.000102544,-0.0260666608810425,-1.7134313583374,
578,-0.000102288,-0.0260666608810425,-2.11510503292084,
579,-0.000102032,-0.0260666608810425,-1.44564890861511,
580,-0.000101776,-0.0260666608810425,-1.78037697076797,
581,-0.00010152,-0.0260666608810425,-1.84732258319855,
582,-0.000101264,-0.0260666608810425,-1.64648574590683,
583,-0.000101008,-0.0260666608810425,-1.98121380805969,
584,-0.000100752,-0.0260666608810425,-1.91426819562912,
585,-0.000100496,0.04087895154953,-1.91426819562912,
586,-0.00010024,-0.0260666608810425,-1.98121380805969,
587,-9.9984E-05,-0.0260666608810425,-1.44564890861511,
588,-9.9728E-05,-0.093012273311615,-0.709247171878815,
589,-9.9472E-05,-0.0260666608810425,1.36606681346893,
590,-9.9216E-05,-0.0260666608810425,1.56690365076065,
591,-9.896E-05,-0.0260666608810425,1.36606681346893,
592,-9.8704E-05,0.04087895154953,1.7007948756218,
593,-9.8448E-05,-0.0260666608810425,1.7007948756218,
594,-9.8192E-05,-0.0260666608810425,1.56690365076065,
595,-9.7936E-05,-0.0260666608810425,1.56690365076065,
596,-9.768E-05,-0.0260666608810425,1.43301242589951,
597,-9.7424E-05,-0.0260666608810425,1.76774048805237,
598,-9.7168E-05,-0.0260666608810425,1.7007948756218,
599,-9.6912E-05,-0.0260666608810425,1.90163171291351,
600,-9.6656E-05,-0.0260666608810425,1.76774048805237,
601,-9.64E-05,-0.093012273311615,1.63384926319122,
602,-9.6144E-05,-0.0260666608810425,1.7007948756218,
603,-9.5888E-05,-0.0260666608810425,1.7007948756218,
604,-9.5632E-05,-0.0260666608810425,1.90163171291351,
605,-9.5376E-05,-0.0260666608810425,1.76774048805237,
606,-9.512E-05,-0.093012273311615,1.7007948756218,
607,-9.4864E-05,-0.0260666608810425,1.63384926319122,
608,-9.4608E-05,0.04087895154953,1.49995803833008,
609,-9.4352E-05,-0.0260666608810425,1.7007948756218,
610,-9.4096E-05,-0.0260666608810425,1.7007948756218,
611,-9.384E-05,-0.0260666608810425,1.7007948756218,
612,-9.3584E-05,-0.093012273311615,1.63384926319122,
613,-9.3328E-05,-0.0260666608810425,1.63384926319122,
614,-9.3072E-05,-0.0260666608810425,1.76774048805237,
615,-9.2816E-05,-0.0260666608810425,1.7007948756218,
616,-9.256E-05,-0.093012273311615,1.76774048805237,
617,-9.2304E-05,-0.0260666608810425,1.96857732534409,
618,-9.2048E-05,-0.0260666608810425,1.76774048805237,
619,-9.1792E-05,-0.0260666608810425,1.83468610048294,
620,-9.1536E-05,-0.093012273311615,1.83468610048294,
621,-9.128E-05,-0.093012273311615,1.49995803833008,
622,-9.1024E-05,-0.0260666608810425,2.10246855020523,
623,-9.0768E-05,-0.093012273311615,1.76774048805237,
624,-9.0512E-05,-0.093012273311615,1.7007948756218,
625,-9.0256E-05,-0.093012273311615,1.76774048805237,
626,-9E-05,0.04087895154953,1.7007948756218,
627,-8.9744E-05,-0.0260666608810425,1.7007948756218,
628,-8.9488E-05,-0.0260666608810425,1.7007948756218,
629,-8.9232E-05,-0.0260666608810425,1.63384926319122,
630,-8.8976E-05,-0.093012273311615,2.10246855020523,
631,-8.872E-05,-0.0260666608810425,1.56690365076065,
632,-8.8464E-05,-0.0260666608810425,1.7007948756218,
633,-8.8208E-05,-0.093012273311615,1.63384926319122,
634,-8.7952E-05,-0.0260666608810425,1.56690365076065,
635,-8.7696E-05,-0.0260666608810425,1.7007948756218,
636,-8.744E-05,-0.0260666608810425,1.7007948756218,
637,-8.7184E-05,-0.0260666608810425,1.7007948756218,
638,-8.6928E-05,-0.0260666608810425,1.49995803833008,
639,-8.6672E-05,-0.0260666608810425,1.7007948756218,
640,-8.6416E-05,0.04087895154953,1.7007948756218,
641,-8.616E-05,-0.0260666608810425,1.7007948756218,
642,-8.5904E-05,-0.0260666608810425,1.90163171291351,
643,-8.5648E-05,0.04087895154953,1.56690365076065,
644,-8.5392E-05,-0.0260666608810425,1.63384926319122,
645,-8.5136E-05,-0.0260666608810425,1.7007948756218,
646,-8.488E-05,-0.0260666608810425,1.7007948756218,
647,-8.4624E-05,-0.0260666608810425,2.10246855020523,
648,-8.4368E-05,-0.0260666608810425,1.63384926319122,
649,-8.4112E-05,-0.0260666608810425,1.56690365076065,
650,-8.3856E-05,-0.093012273311615,1.63384926319122,
651,-8.36E-05,0.04087895154953,1.23217558860779,
652,-8.3344E-05,-0.0260666608810425,1.63384926319122,
653,-8.3088E-05,-0.0260666608810425,1.56690365076065,
654,-8.2832E-05,-0.0260666608810425,1.49995803833008,
655,-8.2576E-05,-0.0260666608810425,1.49995803833008,
656,-8.232E-05,-0.093012273311615,1.36606681346893,
657,-8.2064E-05,-0.0260666608810425,1.7007948756218,
658,-8.1808E-05,-0.0260666608810425,1.63384926319122,
