time [s] 	 density [10^18/m^-3]
0.80017 -0.00074
0.80017 -0.04497
0.80018 -0.01604
0.80018 -0.05354
0.80019 -0.00697
0.80019 0.06017
0.80020 -0.01416
0.80020 0.00218
0.80021 -0.04597
0.80021 -0.06049
0.80022 -0.04410
0.80022 0.04844
0.80023 0.00622
0.80023 0.00155
0.80024 0.04215
0.80024 -0.05316
0.80025 -0.00730
0.80025 0.01415
0.80026 0.04717
0.80026 0.02348
0.80027 -0.05468
0.80027 -0.00838
0.80028 -0.03432
0.80028 0.01384
0.80029 0.07856
0.80029 -0.01933
0.80030 -0.02578
0.80030 0.02653
0.80031 -0.06921
0.80031 -0.03765
0.80032 0.02237
0.80032 -0.03785
0.80033 0.03858
0.80033 0.03551
0.80034 -0.03857
0.80034 -0.05308
0.80035 -0.01871
0.80035 0.05804
0.80036 0.00427
0.80036 -0.03990
0.80037 -0.03591
0.80037 -0.03308
0.80038 0.01598
0.80038 -0.00137
0.80039 0.06222
0.80039 0.02126
0.80040 -0.04642
0.80040 -0.00881
0.80041 0.01138
0.80041 0.03233
0.80042 -0.01304
0.80042 -0.01911
0.80043 0.00707
0.80043 0.03936
0.80044 0.07119
0.80044 0.00187
0.80045 -0.03162
0.80045 0.01090
0.80046 -0.00306
0.80046 0.02473
0.80047 0.06372
0.80047 -0.04249
0.80048 -0.02285
0.80048 -0.04738
0.80049 -0.02136
0.80049 0.07830
0.80050 0.06327
0.80050 0.08781
0.80051 -0.01884
0.80051 -0.00362
0.80052 0.03249
0.80052 0.02733
0.80053 0.00951
0.80053 0.00159
0.80054 -0.01044
0.80054 -0.01831
0.80055 -0.00959
0.80055 -0.06749
0.80056 -0.02239
0.80056 -0.02414
0.80057 0.01515
0.80057 0.00097
0.80058 -0.07298
0.80058 -0.06115
0.80059 -0.03320
0.80059 -0.03420
0.80060 -0.04864
0.80060 0.01312
0.80061 0.03322
0.80061 0.02690
0.80062 -0.05940
0.80062 -0.06814
0.80063 0.03066
0.80063 -0.02531
0.80064 0.00700
0.80064 -0.02126
0.80065 0.00067
0.80065 0.04710
0.80066 -0.00835
0.80066 0.04136
0.80067 0.00106
0.80067 0.01411
0.80068 -0.02306
0.80068 -0.00519
0.80069 0.04454
0.80069 0.00297
0.80070 -0.01277
0.80070 -0.00822
0.80071 -0.05172
0.80071 0.02212
0.80072 0.03602
0.80072 -0.04625
0.80073 -0.00375
0.80073 -0.01823
0.80074 0.02404
0.80074 -0.00704
0.80075 0.03179
0.80075 -0.00689
0.80076 -0.03563
0.80076 0.02668
0.80077 -0.04420
0.80077 0.02049
0.80078 -0.00265
0.80078 0.03939
0.80079 0.02901
0.80079 -0.00287
0.80080 0.05127
0.80080 -0.07910
0.80081 -0.02232
0.80081 -0.02165
0.80082 -0.00271
0.80082 0.06236
0.80083 -0.02325
0.80083 -0.02826
0.80084 0.05228
0.80084 0.02835
0.80085 0.01735
0.80085 0.02881
0.80086 -0.04090
0.80086 -0.02695
0.80087 -0.02676
0.80087 -0.03954
0.80088 0.01433
0.80088 -0.00518
0.80089 -0.04153
0.80089 -0.01151
0.80090 -0.00175
0.80090 0.01630
0.80091 0.02430
0.80091 0.00507
0.80092 0.02056
0.80092 0.02288
0.80093 0.03996
0.80093 0.02656
0.80094 -0.06667
0.80094 -0.03442
0.80095 0.04304
0.80095 -0.01008
0.80096 -0.02774
